LABEL,LAT,LON,SHORTNAME
Alexandria Ave EEC,34.0788062148167,-118.298665765436,Central
Transportation Branch Office,34.0597693564536,-118.254307387376,Central
Castellanos,34.0394924789098,-118.295428354072,Central
Cisneros Lrng Acad,34.0761205993938,-118.265078025952,Central
ISIC,34.0563432351408,-118.257410886557,Central
Buchanan St DLC Sp,34.119087943902,-118.20647172425,Central
Lizarraga DL Sp,34.0106549884893,-118.266872733234,Central
Menlo Ave DLC Sp,34.007816789375,-118.288705841034,Central
ISANA Himalia Acad,34.0009970794352,-118.256297990352,Central
ISANA Himalia Acad,34.0026876527093,-118.259308442763,Central
Gratts EEC,34.0556975409021,-118.263846871132,Central
Newton St Admin,34.0268048533315,-118.24592218557,Central
Monte Vista EEC,34.1123610906339,-118.197926203902,Central
School Police Dept,34.0600559601737,-118.253997780349,Central
HR-Teacher Trng Acad,34.0819833929432,-118.257510763574,Central
Normandie Ave EEC,34.0034227213664,-118.298357632048,Central
Clinton MHC Mag,34.0173173115361,-118.277014160558,Central
Menlo Ave STEAM Mag,34.007816789375,-118.288705841034,Central
Trinity EEC,34.0114573811842,-118.269764212405,Central
Glassell Park/Los Feliz CoS,34.0928517553487,-118.288271236043,Central
VA Ldsrp & Pub Srvc,34.0310605219822,-118.29300530434,Central
Maple PC DLC Sp,34.0154976272077,-118.271201807356,Central
Burbank MS PA Mag,34.1189567731642,-118.182426762187,Central
Magnolia Ave DL Sp,34.0436408482522,-118.287441738673,Central
Estrella EEC,33.9905758692227,-118.273105114146,Central
Glassell Park EEC,34.1051568887425,-118.237016648672,Central
Alexandria Ave DTS,34.0783668820902,-118.298812568312,Central
California Creative Lrng Acad,34.1187929484872,-118.23102649676,Central
Kahlo High,34.0298161797105,-118.263858712788,Central
Glenfeliz Blvd EEC,34.122924812788,-118.266286047208,Central
Newmark High,34.0613351026175,-118.262757902791,Central
RFK UCLA Comm Sch DLC,34.0580274281338,-118.296998266215,Central
MacArthur Pk DL Sp,34.0572051701342,-118.279692628957,Central
Kim DLC Sp,34.0702247652619,-118.308157190929,Central
Wadsworth Ave EEC,34.0094664230807,-118.25735293381,Central
Hobart Blvd DLC Sp,34.0534965622101,-118.304837812289,Central
Aurora DTS,33.9946781227489,-118.257577152826,Central
Aldama DLC Sp,34.1099671998992,-118.207163135168,Central
Cahuenga DLC Ko,34.0703635784258,-118.305096218548,Central
Hooper Ave PC DLC Sp,33.9955803168569,-118.252828398222,Central
Alexander SCS DLC Sp,34.0173077198559,-118.284016575494,Central
Logan Acad DL TWI,34.0794955663329,-118.257580542276,Central
Cahuenga DLC Sp,34.0703635784258,-118.305096218548,Central
Atwater Ave DLC Sp,34.1150658363587,-118.25450128524,Central
Gratts LA for YS DLC,34.058141920347,-118.262804909604,Central
Mayberry St DL Sp,34.084012294974,-118.264872096619,Central
RFK Ambsdr Glbl Ed Sp,34.0584167136384,-118.2958907297,Central
Kim DLC Ko,34.0702247652619,-118.308157190929,Central
Rosemont Ave EEC,34.0716168280196,-118.269559571821,Central
Cruz EEC,34.0476013936162,-118.272590156298,Central
24th St EEC,34.0350726050191,-118.312086390609,Central
Micheltorena St DL,34.0890972814677,-118.275474092646,Central
RFK Ambsdr Glbl Ed Sp,34.0584167136384,-118.2958907297,Central
Castelar St EEC,34.0637981693771,-118.239928395505,Central
Allesandro,34.1019316009581,-118.251937256777,Central
Monte Vista St,34.110512718442,-118.198042150684,Central
Union Ave,34.0632282940772,-118.267125175914,Central
Mayberry St,34.084012294974,-118.264872096619,Central
Clifford Math & Tech Mag,34.0889366826662,-118.258055230922,Central
Los Feliz STEMM Mag,34.102481544388,-118.292813651656,Central
Franklin Ave,34.1059760264358,-118.284671606231,Central
King Film/Media Mag,34.0970400763778,-118.280831095752,Central
Foshay Learning Ctr,34.0191598098432,-118.307476803477,Central
N.E.W. Academy - Sci & Arts,34.058795106975,-118.266832041462,Central
PUC CALS Chrtr Middle and Early College HS,34.137214965403,-118.187731498085,Central
Renaissance Arts Acad,34.1079373407982,-118.241443851056,Central
Lafayette Park PC,34.0664371661031,-118.280394646194,Central
Downtown Value School,34.0373080018032,-118.279445265852,Central
Menlo Ave,34.007816789375,-118.288705841034,Central
Alexander Sci Ctr,34.0173077198559,-118.284016575494,Central
West Vernon Ave,34.0046884974513,-118.279622233065,Central
Maple PC,34.0154976272077,-118.271201807356,Central
Orthopaedic Med Mag HS,34.0279654266195,-118.271821649507,Central
Wadsworth Ave,34.0101074088603,-118.257989807619,Central
Adams Middle,34.0230568092458,-118.271721871359,Central
20th St,34.0228229117218,-118.250084067269,Central
West Adams Prep High,34.0395303683098,-118.290433510733,Central
Liechty Middle,34.0542323443386,-118.269354927016,Central
Center for Advanced Lrng,34.0106182215116,-118.256328948124,Central
Synergy Chrtr,34.0140269819163,-118.259892217137,Central
Olympic PC,34.0479285740021,-118.270346332019,Central
Roybal Lrng Ctr,34.0608546816963,-118.255849628652,Central
Gabriella Chrtr,34.0793573492989,-118.257224271568,Central
LA Acad of Arts and Enterprise,34.0619307567799,-118.26442459699,Central
LA Global Studies,34.0576801920555,-118.261807961061,Central
LA High for the Arts,34.0584167136384,-118.2958907297,Central
Academic Leadership Community,34.0576801920555,-118.261807961061,Central
School for the Visual Arts & Humanities,34.0584167136384,-118.2958907297,Central
Lake St PS,34.068586474522,-118.271000150994,Central
Annenberg High,34.0108190941872,-118.273732610043,Central
UCLA Community School,34.0580274281338,-118.296998266215,Central
Del Olmo,34.0736287272469,-118.292076714958,Central
Kim,34.0702247652619,-118.308157190929,Central
Clinton Middle,34.0173173115361,-118.277014160558,Central
New Open World Acad,34.058026686915,-118.297299522476,Central
Castro Middle,34.0615635538179,-118.264638862236,Central
Kim Acad,34.0633014864712,-118.290734742284,Central
Cortines School of VPA,34.0586864912061,-118.242887695408,Central
Contreras School of Bus & Tourism,34.058826454698,-118.260232724169,Central
Dayton EEC,34.0821912055492,-118.287669225661,Central
Hooper Ave PC,33.9955803168569,-118.252828398222,Central
Hobart Blvd EEC,34.0532900125482,-118.305890124716,Central
Castelar St DL Ma,34.0640362956195,-118.239656196618,Central
Lizarraga,34.0106549884893,-118.266872733234,Central
Aurora,33.9946781227489,-118.257577152826,Central
Mariposa-Nabi PC,34.0532109666599,-118.299470602134,Central
Hooper EEC,33.9955775569718,-118.253707903995,Central
Logan St EEC,34.0782461491665,-118.258302769097,Central
Lexington Ave PC,34.0928517553487,-118.288271236043,Central
20th St DLC Sp,34.0228229117218,-118.250084067269,Central
Riordan PC DWF,34.1113191441177,-118.196427280267,Central
Animo Ralph Bunche High,34.012399826496,-118.243696785318,Central
Allesandro SPS,34.1019316009581,-118.251937256777,Central
Bushnell Way CSPP,34.1024234919918,-118.189339757433,Central
Animo Jackie Robinson,34.0178907444929,-118.275840321148,Central
Bushnell Way,34.1024234919918,-118.189339757433,Central
Camino Nuevo ES 3,34.0455576756935,-118.301932203447,Central
Lee Med and Health Sci Mag,34.0750559884039,-118.289829857578,Central
Fletcher Dr,34.1177702312988,-118.240162909873,Central
Glassell Park STEAM Mag,34.1048425850301,-118.23576260824,Central
Micheltorena St,34.0890972814677,-118.275474092646,Central
Equitas Acad Chrtr,34.0450329472596,-118.278235054338,Central
Garvanza ES T/L Mag,34.1177429334452,-118.182942913191,Central
San Pascual Ave STEAM Mag,34.1191458187396,-118.17224263246,Central
Meridian EEC,34.1210921003527,-118.184645012027,Central
Yorkdale,34.1212445126854,-118.194150873299,Central
Estrella,33.990254061206,-118.273000538424,Central
Jones,34.0138476909202,-118.260346918065,Central
Huerta,34.0195554958554,-118.268898497297,Central
Central High,34.0317683457855,-118.253876153421,Central
Highland Park High,34.1172813392135,-118.201119694607,Central
Widney CPTC,34.0357840623533,-118.312351556236,Central
24th St,34.0357690188936,-118.310477901972,Central
Para Los Niños Gratts,34.0559491932262,-118.26370611169,Central
Tri-C Comm Day School,34.0317683457855,-118.253876153421,Central
Historic Central Avenue CoS,33.9905978327203,-118.263640414924,Central
Dorris Pl SPS,34.0911289912199,-118.238018024524,Central
Los Angeles,34.0481899382436,-118.305932954246,Central
Hobart Blvd,34.0534965622101,-118.304837812289,Central
Cahuenga,34.0703635784258,-118.305096218548,Central
Commonwealth Ave,34.0699157355555,-118.286260181142,Central
McAlister High,34.0660975971764,-118.255895267297,Central
Camino Nuevo Chrtr Acad 4,34.0767547410017,-118.265214677609,Central
Lanterman High (Spec),34.0315189426899,-118.279104587933,Central
Vermont Ave,34.0310605219822,-118.29300530434,Central
10th St,34.0479425418197,-118.273622870639,Central
Virgil Middle,34.0739086423963,-118.290119223084,Central
Ambassador School of Global Ed,34.0584167136384,-118.2958907297,Central
Politi,34.0515907285693,-118.286478851133,Central
Hooper Ave,33.9965425620573,-118.253269235949,Central
White,34.0607108852531,-118.279886101666,Central
Rosemont Ave,34.0718957098784,-118.270345517884,Central
Alliance Dr. Olga Mohan HS,34.0369185317128,-118.272099998829,Central
Ambassador School of Global Leadership,34.0583690538281,-118.297735289333,Central
Kennedy Community of Schools,34.0597333490004,-118.297076365157,Central
Alliance Tajima High,34.0635543140734,-118.261444481337,Central
Norwood St,34.0353047726493,-118.278187769641,Central
Jefferson/South Central West CoS,33.9905978327203,-118.263640414924,Central
California Creative Lrng Acad,34.1106913106814,-118.245367839181,Central
New Village Girls Acad,34.071449805806,-118.279443193359,Central
Hoover St,34.0565105382303,-118.28540491342,Central
Ivanhoe,34.1086578056441,-118.266807546617,Central
Logan Acad,34.0794955663329,-118.257580542276,Central
Lockwood Ave,34.0891930863413,-118.288027190953,Central
Dayton Heights,34.0825548908608,-118.288707702237,Central
Elysian Heights Arts Mag,34.0885028335883,-118.249478173211,Central
Plasencia,34.0657522478694,-118.256121402142,Central
Esperanza,34.0549929281919,-118.271849879093,Central
Downtown Bus Mag High,34.0608057318516,-118.254549052996,Central
Riordan PC,34.1113191441177,-118.196427280267,Central
Marshall High,34.1089740641798,-118.277052375875,Central
MacArthur Park School Visual and Perf Arts,34.0572051701342,-118.279692628957,Central
Eagle Rock,34.1363149412042,-118.212547046413,Central
Rockdale VAPA Mag,34.1337186777168,-118.194117833194,Central
Dahlia Heights,34.1389551127748,-118.199246482463,Central
Alexandria Ave,34.0783668820902,-118.298812568312,Central
Evans Adult,34.0636538629118,-118.246194389714,Central
Castelar St,34.0640362956195,-118.239656196618,Central
Dorris Pl,34.0911289912199,-118.238018024524,Central
Arroyo Seco Mus/S Mag,34.10200069833,-118.204152785273,Central
San Pedro St,34.0289234302224,-118.257610470049,Central
Glenfeliz Blvd,34.1228184237414,-118.266936773964,Central
Friedman Occup Ctr,34.0351001262496,-118.266173902001,Central
9th St,34.0360877366351,-118.247690261065,Central
Gratts Lrng Acad for Young Scholars,34.058141920347,-118.262804909604,Central
Atwater Ave,34.1150658363587,-118.25450128524,Central
Irving AMME Mag,34.116489183343,-118.241598191354,Central
Berendo Middle,34.0500207948945,-118.295088997594,Central
Magnolia Ave,34.0436408482522,-118.287441738673,Central
Salvin Spec Ed Ctr,34.0387666265825,-118.296872753257,Central
Delevan Dr,34.1283323486553,-118.226822570546,Central
Buchanan St,34.119087943902,-118.20647172425,Central
Franklin High,34.1158673500982,-118.198683127648,Central
Toland Way,34.1213165338931,-118.217518662506,Central
Mount Washington,34.1046863317683,-118.216347107218,Central
Aldama,34.1099671998992,-118.207163135168,Central
Burbank MS A/T/C Mag,34.1189567731642,-118.182426762187,Central
Mack,34.0262058050027,-118.293203369174,Central
Jones PC,34.001134036821,-118.292107548772,Central
Obama Global Prep Acad STEAM Mag,34.0011887680168,-118.310136687401,Central
Harmony DLC Sp,34.007089518463,-118.259512991965,Central
Normandie Ave DLC,34.002908114332,-118.299071804318,Central
28th St DLC Sp,34.0189746289968,-118.261772774897,Central
Manual Arts VAPA Mag,34.008790269375,-118.292850710716,Central
White VA Mag,34.0607108852531,-118.279886101666,Central
"King Jr., Martin Luther DLC Sp",34.0119096554993,-118.308336943689,Central
Trinity St DLC Sp,34.0127598674264,-118.268644148956,Central
Hooper Ave DLC Sp,33.9965425620573,-118.253269235949,Central
Los Angeles Academy STEAM Mag,33.9905978327203,-118.263640414924,Central
LaMotte DTS,34.0028606849943,-118.288432532521,Central
Bushnell Way DTS,34.1024234919918,-118.189339757433,Central
Main St DLC Sp,33.9947141739132,-118.272729469378,Central
Mack DLC Sp,34.0262058050027,-118.293203369174,Central
Invictus Lrdsp Acad,33.998780607416,-118.308873404803,Central
Equitas Acad 5,34.0447003142714,-118.277488209764,Central
Equitas Acad 6,34.0447003142714,-118.277488209764,Central
AE Virtual Acad,34.0563432351408,-118.257410886557,Central
Aragon Ave,34.09483242652,-118.225543860434,Central
"King Jr., Martin Luther",34.0119096554993,-118.308336943689,Central
Normandie Ave,34.002908114332,-118.299071804318,Central
The Accelerated,34.0150113192576,-118.273263702644,Central
The Accelerated,34.0108190941872,-118.273732610043,Central
Obama Global Prep Acad,34.0011887680168,-118.310136687401,Central
Angelou Community High School,33.9940798961656,-118.26642917874,Central
Ride SMART Acad,34.0023504425564,-118.257291623913,Central
Weemes,34.0214266382177,-118.295957784553,Central
Manual Arts High,34.008790269375,-118.292850710716,Central
Citizens of the World Chrtr Silver Lake,34.0741302270448,-118.291492386868,Central
Early College Acad,34.0330305902977,-118.270048862683,Central
Citizens of the World Chrtr Silver Lake,34.0693461587928,-118.275548015562,Central
LaMotte,34.0028606849943,-118.288432532521,Central
Main St,33.9947141739132,-118.272729469378,Central
49th St,33.9981323185535,-118.262333446291,Central
Carver Middle,34.0029092690377,-118.260116337814,Central
Trinity St,34.0127598674264,-118.268644148956,Central
School for Soc Just,34.0576801920555,-118.261807961061,Central
Nevin Ave,34.0128173845324,-118.246978753235,Central
Jefferson High,34.0110847843881,-118.250920426143,Central
32nd St Mag,34.0242069372894,-118.282687997187,Central
Crete Acad,34.0110268850493,-118.309976723736,Central
Global Education Academy,34.0083628498721,-118.291737291276,Central
Ascot Ave,34.003402280418,-118.249049997626,Central
Belmont High,34.0620528162819,-118.262984549897,Central
Alliance GRM Academy High,34.0366010061174,-118.283120312012,Central
Roberti EEC,34.0036818364186,-118.25532684328,Central
New Designs Chrtr,34.0309410185834,-118.275176895375,Central
Camino Nuevo ES 3,34.0394924789098,-118.295428354072,Central
New Heights,34.0113441808262,-118.30798349454,Central
Vista Chrtr Middle,34.0740015536997,-118.278680005813,Central
M & O Proj. Unit Central,34.0271723285331,-118.245217785668,Central
Central City Value,34.0751671678839,-118.2880596936,Central
Camino Nuevo Chrtr Acad,34.0562803042627,-118.272821709451,Central
Alliance Neuwirth Ldrshp Acad,34.0015591971534,-118.273620037402,Central
Animo Jefferson,34.012399826496,-118.243696785318,Central
Camino Nuevo Acad 2,34.0686672327448,-118.28954898524,Central
ISANA Octavia,34.1168434537536,-118.240250589809,Central
Westbrook Why Not? Middle,34.0016295808686,-118.309212930177,Central
Gabriella Chrtr 2,34.0052037108227,-118.280381617471,Central
Global Education Academy,34.0083258958351,-118.282931363283,Central
Romero Chrtr Middle,34.0508555279468,-118.293720801506,Central
Crown Prep Acad,34.0348609200921,-118.310490423128,Central
Camino Nuevo Chrtr Acad,34.055233664325,-118.273440141201,Central
Alliance Leichtman-Levine FFES High,34.1139528274228,-118.246797311772,Central
Para Los Niños MS,34.0360847145693,-118.247358048684,Central
Synergy Kinetics Acad,34.0153585927639,-118.248200052927,Central
Sotomayor Arts & Sci Mag,34.1028742867388,-118.239418628421,Central
PUC Early College Acad for Ldrs & Scholars,34.1024947434029,-118.238576934236,Central
Alliance Tennenbaum Family Tech High,34.1024947434029,-118.238576934236,Central
Nava Lrng Acad,34.0148810795007,-118.24852356254,Central
Synergy Quantum Acad,33.9937472532447,-118.267543000413,Central
Rise Kohyang Middle,34.0625736601031,-118.282219496089,Central
Ednovate - USC Hybrid Col Prep,34.0136159789915,-118.291714703719,Central
Eagle Rock High,34.1317549953358,-118.205077291626,Central
Annandale,34.1287765549365,-118.186470776118,Central
Union Ave CSPP,34.0632282940772,-118.267125175914,Central
Magnolia Ave CSPP,34.0436408482522,-118.287441738673,Central
Harmony CSPP,34.007089518463,-118.259512991965,Central
Lafayette Park PC CSPP,34.0664371661031,-118.280394646194,Central
Maple SPS,34.0154976272077,-118.271201807356,Central
Lexington Ave CSPP,34.0928517553487,-118.288271236043,Central
Jones SPS,34.001134036821,-118.292107548772,Central
Eagle Rock/Highland Park CoS,34.1212445126854,-118.194150873299,Central
Monte Vista FC Mag,34.110512718442,-118.198042150684,Central
N.E.W. Academy - Sci & Arts,34.0595661792475,-118.26623528771,Central
N.E.W. Academy - Sci & Arts,34.0584122947675,-118.26523789446,Central
N.E.W. Academy - Sci & Arts,34.0575425551561,-118.265801448815,Central
West Adams FEMS Mag,34.0395303683098,-118.290433510733,Central
Downtown CSDMAE Mag,34.0608057318516,-118.254549052996,Central
32nd St USC MAE Mag,34.0242069372894,-118.282687997187,Central
Virgil MHS Mag,34.0739086423963,-118.290119223084,Central
Rise Kohyang High,34.0629419027061,-118.250951672809,Central
West Adams PA Mag,34.0395303683098,-118.290433510733,Central
Allesandro CL Mag,34.1019316009581,-118.251937256777,Central
Buchanan St STM Mag,34.119087943902,-118.20647172425,Central
Ednovate - Brio Col Prep,34.0543891772503,-118.254907218302,Central
Equitas Acad 4,34.0587732977732,-118.281611111543,Central
Gabriella Chrtr 2,34.0120894295819,-118.269463602636,Central
Eagle Rock Gifted Mag,34.1317549953358,-118.205077291626,Central
Plasencia STEAM Mag,34.0657522478694,-118.256121402142,Central
Alliance College-Ready MS Acad 12,33.9975505922127,-118.273321782308,Central
Camino Nuevo HS 2,34.0765157720222,-118.28462310098,Central
Franklin DLA Mag,34.1158673500982,-118.198683127648,Central
Equitas Acad Chrtr 2,34.0578756506585,-118.284856402822,Central
STEM Prep ES,34.0244964085721,-118.29978670278,Central
Matrix for Success Acad,34.0126747400933,-118.257840690006,Central
Larchmont Chrtr,34.0635170494973,-118.283330681383,Central
Nava College Prep Acad,34.0092889526014,-118.251351567245,Central
California Creative Lrng Acad Middle,34.1106913106814,-118.245367839181,Central
Franklin STM Mag,34.1158673500982,-118.198683127648,Central
New Designs Chrtr,34.0325799903997,-118.289787055359,Central
Fletcher Dr STEAM Mag,34.1177702312988,-118.240162909873,Central
Everest Value School,34.0757340130957,-118.289244485022,Central
KIPP Vida Prep Acad,34.0032579715252,-118.295752828027,Central
Rise Kohyang,34.0625736498811,-118.282219484972,Central
Vista Horizon Global Acad,34.0532634369927,-118.305110940646,Central
King GAT Mag,34.0970400763778,-118.280831095752,Central
Adams Middle Gifted Mag,34.0230568092458,-118.271721871359,Central
Equitas Acad Chrtr 3,34.0489012150417,-118.275640202542,Central
Eagle Rock Gifted Mag,34.1363149412042,-118.212547046413,Central
University Prep Value High,34.0467048428017,-118.281140717425,Central
Commonwealth Ave GAT Mag,34.0699157355555,-118.286260181142,Central
Accelerated Chrtr ES,34.0116508140751,-118.273820580212,Central
Marshall Gifted Mag,34.1089740641798,-118.277052375875,Central
Roybal LC Film/TV Mag,34.0608546816963,-118.255849628652,Central
Dayton Heights UES Mag,34.0825548908608,-118.288707702237,Central
ISANA Octavia,34.1184046056172,-118.240496403906,Central
Eagle Rock HG Mag,34.1363149412042,-118.212547046413,Central
Koreatown/Mid-City CoS,34.0534965622101,-118.304837812289,Central
Downtown CoS,34.0718957098784,-118.270345517884,Central
Ascot Ave DTS,34.003402280418,-118.249049997626,Central
Berendo MS GD/E Mag,34.0500207948945,-118.295088997594,Central
Los Angeles DA/T Mag,34.0481899382436,-118.305932954246,Central
Clinton MS PA Mag,34.0173173115361,-118.277014160558,Central
Manual Arts/Vermont Square CoS,34.0011887680168,-118.310136687401,Central
MacArthur Park CoS,34.0718957098784,-118.270345517884,Central
Santee Ed Cmplx,34.0270838371954,-118.264879232912,Central
17th St Admin Off,34.0366165230505,-118.272246527746,Central
28th St,34.0189746289968,-118.261772774897,Central
Harmony,34.007089518463,-118.259512991965,Central
Los Angeles Academy Middle,33.9905978327203,-118.263640414924,Central
Mid-City Adult Basic Education,34.0522810226458,-118.270415618689,Central
Parent Comm Stud Serv,34.0669331336538,-118.256502306388,Central
Yale St Annex,34.0658133211649,-118.239048198411,Central
14th St Admin Office,34.0314695768884,-118.25390498949,Central
10th District PTA Health Ctr,34.040527312557,-118.278388402317,Central
Clas Pers Selctn & Trng,34.0562183795466,-118.269137835221,Central
Bellevue PC,34.0794162668128,-118.280339077228,Central
King ESTEAM Mag,34.0970400763778,-118.280831095752,Central
M & O Area C-3 Office,34.027651170495,-118.243487658746,Central
Beaudry Admin Office,34.0563432351408,-118.257410886557,Central
28th St EEC,34.0192474200742,-118.260803755477,Central
37th St EEC,34.0217347090302,-118.294725099768,Central
ISANA Himalia Acad,34.0015394513128,-118.256750415156,Central
Albion St EEC,34.0686779336336,-118.220147118245,East
Azalea Acad,33.95166416543,-118.189452544695,East
East LA Star Adult Ed,34.0392059700594,-118.172038833998,East
McAuliffe EEC,33.9521535965335,-118.190776581048,East
Miles Ave EEC,33.9772311719949,-118.218432002674,East
Murchison St EEC,34.0604239385228,-118.19546431634,East
"Lincoln Heights/El Sereno CoS",34.0687902054101,-118.186831693678,East
Anton EEC,34.046274861096,-118.181635457748,East
Roosevelt Infant,34.0374673938794,-118.211809960207,East
Huntington Park/Vernon CoS,33.9775483732812,-118.217795778992,East
VA STEAM,34.0533527590263,-118.177747167239,East
San Miguel DLC Sp,33.9451778052279,-118.201481445966,East
El Sereno Gifted Mag,34.0796107333246,-118.179646213085,East
Wilson PA Mag,34.0687902054101,-118.186831693678,East
Euclid Ave DLC Sp,34.0310700086891,-118.206195448144,East
Loreto St DLC Sp,34.0864490701553,-118.216595542841,East
Walnut Park DLC Sp,33.9670722214952,-118.223772100659,East
Evergreen Ave EEC,34.0508321298265,-118.196880661558,East
Stevenson Gifted Mag,34.0270851537075,-118.19361925755,East
Boyle Heights High,34.037244367274,-118.211981382743,East
State St EEC,33.9650827014426,-118.211739511511,East
Odyssey High,33.9552907691426,-118.211203763669,East
Sunrise DLC Sp,34.0298098967939,-118.209882430052,East
Elementary CDS,34.0339793556182,-118.23432878103,East
Pueblo de LA High,34.0687918366515,-118.197616816286,East
San Antonio High,33.9874104039035,-118.21708504744,East
Park Ave DLC Sp,33.960674753779,-118.173237566686,East
Ramona Infant Ctr,34.0389565726487,-118.191706894522,East
Huntington Dr DLC,34.0827180838208,-118.191850410578,East
Miles Ave DLC Sp,33.9775483732812,-118.217795778992,East
Elizabeth LC DLC Ar,33.9640912198657,-118.184026436754,East
Roybal-Allard DLC,33.9754040549464,-118.209501312122,East
Woodlawn Ave DL Sp,33.9778153361824,-118.177234190365,East
Madison DLC Sp,33.9459162409876,-118.214163290428,East
Marianna DLC Sp,34.0356831015109,-118.175175444096,East
City Terrace DL Ma,34.0569603150361,-118.171478164178,East
2nd St DLC Sp,34.0448840624096,-118.217485281107,East
Humphreys Ave DLC Sp,34.0286821737471,-118.170272432537,East
Ford Blvd DLC Sp,34.0202806956606,-118.171411794682,East
Willow DLC Sp,33.9552462978956,-118.222013584043,East
Anton DTS,34.0465867067434,-118.181787537502,East
Ochoa LC DLC Sp,33.9679311713605,-118.176600879948,East
Farmdale DLC Sp,34.0776171918636,-118.179377776566,East
Latona Ave DLC Sp,34.0917797098547,-118.202312099378,East
Fishburn Ave DLC Sp,33.9891596407548,-118.190878245225,East
State St DLC Sp,33.9643959259554,-118.211670861569,East
Independence DLC Sp,33.9589776284574,-118.210106886192,East
Lorena St DLC Sp,34.0255836369784,-118.203412028705,East
Stanford PC DLC Sp,33.9482683444406,-118.217643785154,East
San Miguel DLC Mnd,33.9451778052279,-118.201481445966,East
Loma Vista DLC Sp,33.9900452104811,-118.199659499309,East
San Gabriel DLC Sp,33.9556750483225,-118.201672234702,East
Florence Ave DL Sp,33.9738239441915,-118.23880394585,East
Dacotah EEC,34.0219362109093,-118.209834574652,East
Escalante EEC,33.9694945728386,-118.188745843558,East
Eastman Ave DL Sp,34.0177218041994,-118.18553878109,East
Montara Ave DL Sp,33.9445594116711,-118.217857241302,East
1st St,34.0405189968146,-118.204782674088,East
Gates St,34.0728476327389,-118.205859124422,East
Glen Alta,34.0851481568188,-118.199438236794,East
Solano Ave,34.0762305696989,-118.232374493937,East
Heliotrope Ave,33.9859365663498,-118.177789794405,East
San Antonio,33.9829443219254,-118.211509572272,East
Park Ave,33.960674753779,-118.173237566686,East
South Gate High,33.956040202184,-118.208953325621,East
South Gate Middle,33.9519873371832,-118.19799105587,East
Walnut Park,33.9670722214952,-118.223772100659,East
City Terrace,34.0569603150361,-118.171478164178,East
Puente Chrtr,34.0412501222222,-118.219811144831,East
KIPP LA College Prep,34.0315026682046,-118.209765775114,East
De La Hoya Animo High,34.0234688972628,-118.203483349549,East
Ochoa Lrng Ctr,33.9679311713605,-118.176600879948,East
Stanford PC,33.9482683444406,-118.217643785154,East
Loma Vista Ave,33.9900452104811,-118.199659499309,East
Miles Ave,33.9775483732812,-118.217795778992,East
Corona Ave,33.9768791823298,-118.197418220806,East
Woodlawn Ave,33.9778153361824,-118.177234190365,East
Bell High,33.9726972296907,-118.190235072538,East
Liberty Blvd,33.9611409137935,-118.221621587722,East
Stanford Ave,33.9513129925174,-118.221032135779,East
Montara Ave,33.9445594116711,-118.217857241302,East
State St,33.9643959259554,-118.211670861569,East
Hughes,33.9649539775879,-118.192558707372,East
Independence,33.9589776284574,-118.210106886192,East
San Gabriel Ave,33.9556750483225,-118.201672234702,East
Victoria Ave,33.946033001068,-118.21117118887,East
San Miguel,33.9451778052279,-118.201481445966,East
Bryson Ave,33.944043864505,-118.192787826408,East
Tweedy,33.9436336714285,-118.181660695461,East
Maywood Academy High,33.9829591769108,-118.1895972761,East
Para Los Niños Chrtr,34.0349940581653,-118.236684821538,East
PUC Milagro Chrtr ES,34.0667063883159,-118.220161616107,East
Legacy High International Studies Lrng Ctr,33.941501797601,-118.177669954048,East
Alliance Collins Family College-Ready HS,33.977425996691,-118.234132658474,East
KIPP Raices Acad,34.0233043112967,-118.156151702367,East
4th St PC,34.0275548534704,-118.154498763386,East
Huntington Park,33.9850761685562,-118.195417425803,East
Hollenbeck STEMM Mag,34.0360200780565,-118.212093952045,East
Lincoln STM Mag,34.0747069182745,-118.202308543654,East
Brooklyn Ave EEC,34.0396502217494,-118.164324415592,East
Eastman Ave EEC,34.0171511538349,-118.184608593702,East
El Sereno EEC,34.0900027290518,-118.175956615897,East
Escutia PC,33.9787698194686,-118.198358280026,East
Garza PC,34.0245504203221,-118.218367692705,East
Gates St EEC,34.072378719323,-118.204830016871,East
Gates St DLC Sp,34.0728476327389,-118.205859124422,East
Pacific Blvd,33.9906263064554,-118.22396762932,East
Holmes Ave EEC,33.9952127992222,-118.240737826176,East
Maywood,33.9932442890974,-118.183950453521,East
Huntington Park DLC Sp,33.9850761685562,-118.195417425803,East
Middleton PC,33.9788041660274,-118.229351732325,East
Amanecer PC,34.0243128167963,-118.18560708151,East
Madison,33.9459162409876,-118.214163290428,East
South East High,33.9442755689876,-118.222330367572,East
Hope St,33.9687752950703,-118.209435740711,East
Extera Public School,34.0449675081648,-118.216750001516,East
Humphreys Ave,34.0286821737471,-118.170272432537,East
Academia Moderna,33.9670763857076,-118.229899527786,East
Endeavor College Prep,34.0269722907136,-118.219819428786,East
Roosevelt Mag High,34.0394801489754,-118.20992375163,East
Secondary CDS,34.0339793381961,-118.234328781289,East
Escalante,33.9690150768494,-118.18867690985,East
Aspire Firestone Acad,33.9518635018752,-118.190105593486,East
Rodia High,33.9424465513859,-118.223001855492,East
City of Angels,34.0387725670386,-118.186064118239,East
Metropolitan High,34.0338941561052,-118.234412662648,East
Lincoln High,34.0747069182745,-118.202308543654,East
